"X","cell_ID","dataset.suffix","cell_centroid_x","cell_centroid_y","Area","nucleus_centroid_x","nucleus_centroid_y","nucleus_area","z_level","radius"
298311,3073573121,1,1636.52087402344,1562.59460449219,26.2357822023332,1636.54089355469,1562.70690917969,17.2045318745077,12,2.88982851511425
298312,3073593784,1,1625.86267089844,1470.13842773438,40.5503139719367,1625.78076171875,1470.42602539062,27.3195322416723,12,3.59271009477861
298313,3073596752,1,1634.3505859375,1470.89099121094,42.9435953088105,1634.59851074219,1470.62927246094,24.5650008916855,12,3.69721123755057
298314,3073610698,1,1639.40344238281,1469.12133789062,27.4098447449505,1639.4658203125,1469.33312988281,15.6240630671382,12,2.95378140035457
298315,3073621656,1,1622.13928222656,1468.001953125,13.5920317433774,1622.30529785156,1467.65625,8.48937530815601,12,2.08001876848286
298316,3073623717,1,1632.31384277344,1466.517578125,27.1840634867549,1632.05187988281,1466.50354003906,14.2693755179644,12,2.94159075237904
298317,3073626028,1,1618.28796386719,1465.90405273438,39.7826576940715,1619.01586914062,1465.37231445312,22.1265633031726,12,3.55854088675241
298318,3073626729,1,1623.95690917969,1464.11254882812,16.8884381130338,1623.97314453125,1464.2197265625,9.88921910896897,12,2.31856783674357
298319,3073626811,1,1628.60986328125,1463.30749511719,34.4542200006545,1628.51391601562,1463.20007324219,24.8359384015203,12,3.31166406010024
298320,3073631851,1,1637.90344238281,1463.02526855469,27.8162510097027,1638.23498535156,1462.41491699219,14.7660942859948,12,2.9755987116811
298321,3073639308,1,1615.77783203125,1462.25744628906,25.6487509310246,1616.5146484375,1462.09741210938,11.8760941810906,12,2.85731534654662
298322,3073649111,1,1641.65393066406,1557.60278320312,51.8393768817186,1641.14453125,1558.63439941406,20.7718757539988,15,4.06214058780078
298323,3073650704,1,1589.94287109375,1343.48693847656,22.26203205809,1589.93505859375,1343.73107910156,17.4303131327033,15,2.66199641070955
298324,3073674860,1,1607.5087890625,1343.44519042969,26.506719712168,1607.94555664062,1343.7734375,19.4171882048249,12,2.90471185054315
298325,3073677248,1,1581.62634277344,1344.21118164062,35.8540638014674,1581.42333984375,1344.43322753906,23.4812508523464,15,3.37826922667088
298326,3073690342,1,1594.2578125,1344.9287109375,23.345782097429,1594.244140625,1344.93676757812,19.6429694630206,12,2.72602150437303
298327,3073691734,1,1586.27697753906,1345.42175292969,24.8359384015203,1586.47058105469,1345.57971191406,17.7915631458163,15,2.8116764973687
298328,3073703809,1,1599.76025390625,1345.66564941406,24.7907821498811,1599.3359375,1345.96545410156,17.1593756228685,12,2.80911926491842
298329,3073729020,1,1612.77673339844,1345.4091796875,40.2793764621019,1612.447265625,1345.17883300781,26.9131259769201,15,3.58068760676015
298331,3073751754,1,1576.48669433594,1347.15356445312,22.5329695679247,1576.15856933594,1347.04345703125,15.3079693056643,15,2.67814618319257
298332,3073780318,1,1605.34033203125,1347.38415527344,33.0543761998415,1605.47119140625,1347.28149414062,21.6750007867813,15,3.24369152757283
298333,3073805547,1,1582.47778320312,1349.11022949219,16.7078131064773,1582.91723632812,1349.087890625,8.21843779832125,15,2.30613574802153
298334,3073806076,1,1599.37377929688,1349.46301269531,12.5985942073166,1599.205078125,1349.55126953125,10.2956253737211,12,2.00256263028319
298335,3073809790,1,1590.21411132812,1349.52917480469,20.0493757277727,1590.04235839844,1349.26489257812,14.6757817827165,12,2.52624513972088
298336,3073821913,1,1574.91638183594,1350.32067871094,18.1979694105685,1574.79272460938,1350.36926269531,12.6437504589558,15,2.40678074860469
298337,3073826800,1,1594.18676757812,1349.50952148438,16.3465630933642,1594.23950195312,1349.40844726562,14.2242192663252,12,2.28106831062661
298339,3073834269,1,1611.53735351562,1351.09985351562,25.106875911355,1611.40673828125,1351.38977050781,16.5271880999207,15,2.82697131463585
298340,3073844880,1,1601.62475585938,1351.52563476562,17.9721881523728,1601.47521972656,1351.52026367188,13.2759379819036,15,2.39180374722833
298341,3073845642,1,1586.68603515625,1351.75805664062,25.468125924468,1586.58642578125,1351.59228515625,19.9139069728553,15,2.8472366013965
